word,pos,count,tag1,tag2,tag3
verfehlen,VERB,119,,,
redlich,ADV,119,,,
vergehen,VERB,119,,,
nackt,ADV,119,,,
komposition,NOUN,119,,,
beilaeufig,ADV,119,,,
verwendung,NOUN,119,,,
behauptet,VERB,119,,,
vorhin,ADV,119,,,
mannes,NOUN,119,,,
generation,NOUN,119,,,
fuerstin,NOUN,119,,,
kaiserlich,ADV,119,,,
umfassen,VERB,119,,,
buechlein,PROPN,119,Lehrmedien,,
nuetzen,VERB,119,,,
vermehrt,ADV,119,,,
lesestueck,NOUN,119,Lesen,Lehrmedien,
jagen,VERB,119,,,
maedchens,NOUN,118,,,
aechen,NOUN,118,,,
beruhigen,VERB,118,,,
entnommen,VERB,118,,,
verzeichnis,NOUN,118,,,
untreu,ADV,118,,,
hegen,VERB,118,,,
einleitend,ADV,118,,,
nebel,NOUN,118,,,
zuhoer,X,118,,,
volksgeist,NOUN,118,Nation,Patriotisch,
sophokle,NOUN,118,,,
verarbeitung,NOUN,118,,,
nationalitaet,NOUN,117,,,
muell,NOUN,117,,,
mangelhaft,ADV,117,,,
priesterin,NOUN,117,,,
willig,ADV,117,,,
gemeint,VERB,117,,,
ser,X,117,,,
raeuber,NOUN,117,,,
erreichung,NOUN,117,,,
vorgefuehren,VERB,117,,,
begehen,VERB,117,,,
empfohlen,VERB,117,,,
empfaenglich,ADV,117,,,
berliner,ADJ,117,Ort,,
abt,PROPN,117,,,
auserhalb,ADP,117,,,
kranz,NOUN,116,,,
produkt,NOUN,116,,,
selbstgefuehl,NOUN,116,,,
jammern,VERB,116,,,
gemeinde,NOUN,116,,,
gefuehle,NOUN,116,,,
verkuenden,VERB,116,,,
romantik,NOUN,116,,,
froemmigkeit,NOUN,116,,,
duft,NOUN,116,,,
fluten,VERB,116,,,
strafen,VERB,116,,,
director,X,116,,,
angewiesen,ADV,116,,,
lesestuecke,NOUN,116,Lesen,Lehrmedien,
reformation,NOUN,116,,,
mischen,VERB,116,,,
wolfram,PROPN,116,Person,Schriftsteller,
psychologie,NOUN,116,,,
betaetigung,NOUN,116,,,
beatrice,PROPN,116,Person,Literatur,
humanitaet,NOUN,115,,,
erfast,PROPN,115,,,
gegenstaende,NOUN,115,,,
schoepferisch,ADV,115,,,
rastlos,ADV,115,,,
verschliesen,NOUN,115,,,
gewidmet,VERB,115,,,
eduard,PROPN,115,Person,,
beruehrt,VERB,115,,,
aeusserlich,ADV,115,,,
neuzeit,NOUN,115,,,
oesterreich,PROPN,115,Nation,,
wonne,PROPN,114,,,
worueber,SCONJ,114,,,
dialekt,NOUN,114,,,
reizend,ADV,114,,,
antlitz,PROPN,114,positive Bewertung,,
entzuecken,VERB,114,,,
schoepfer,NOUN,114,,,
umstand,NOUN,114,,,
praedicat,NOUN,114,,,
besorgen,VERB,114,,,
zwiespalt,NOUN,114,,,
ausgedruecken,NOUN,114,,,
abgeschlossen,VERB,114,,,
perlen,NOUN,114,,,
laend,PROPN,114,,,
erwartet,VERB,114,,,
product,NOUN,114,,,
dient,VERB,114,,,
heilsam,ADV,114,,,
unterweisung,NOUN,114,,,
papst,NOUN,114,,,
boxberger,NOUN,114,Person,Didaktik,
jsabella,PROPN,114,,,
erzeugt,VERB,113,,,
gotisch,ADV,113,Beschreibung,Sprache,Ästhetik
bange,ADV,113,,,
verleiten,VERB,113,,,
italienisch,NOUN,113,Nation,,
eigner,NOUN,113,,,
relativ,ADV,113,,,
leihen,VERB,113,,,
lippe,NOUN,113,,,
widersprechen,VERB,113,,,
geschlossen,VERB,113,,,
koepfen,VERB,113,,,
reproduktion,NOUN,113,,,
bemerkungen,NOUN,113,,,
geschenk,NOUN,113,,,
jugendliteratur,NOUN,113,,,
voraufgegangen,VERB,113,,,
kuest,NOUN,112,,,
ehrfurcht,ADV,112,,,
unangenehm,ADV,112,,,
gedichtes,ADJ,112,Gattung ,Poetologie,
auseinandersetzung,NOUN,112,,,
us,X,112,,,
mitglied,NOUN,112,,,
umfangreich,ADV,112,,,
fortsetzen,VERB,112,,,
schiesen,VERB,112,,,
raechen,VERB,112,,,
verlegenheit,NOUN,112,,,
hoell,PROPN,112,,,
subjekt,NOUN,112,,,
barbarossa,PROPN,112,Person,Literatur,
entschuldigen,VERB,112,,,
hinzugefuegt,VERB,112,,,
beduerfnis,NOUN,112,,,
ausschliesslich,ADV,112,,,
min,X,112,,,
brunhild,NOUN,112,,,
ungleich,ADV,111,,,
hervortritt,VERB,111,,,
weibes,PROPN,111,,,
versucht,VERB,111,,,
verlaest,VERB,111,,,
befestigen,VERB,111,,,
aufweisen,VERB,111,,,
adler,NOUN,111,,,
reifen,VERB,111,,,
taken,NOUN,111,,,
gesellig,ADV,111,,,
begruest,PROPN,111,,,
campen,VERB,111,,,
martin,PROPN,111,,,
geschoepfen,NOUN,111,,,
erachten,VERB,111,,,
angehoeren,VERB,111,,,
aufheben,VERB,111,,,
messia,PROPN,110,Person,Theologie,
seinig,PROPN,110,,,
verherrlichen,VERB,110,,,
bilder,NOUN,110,,,
fallend,ADV,110,,,
grundzuegen,VERB,110,,,
schaerfer,ADV,110,,,
ueberlegen,VERB,110,,,
verklaert,VERB,110,,,
sprachgebrauch,NOUN,110,,,
befriedigend,ADV,110,,,
meyer,PROPN,110,,,
schal,ADV,110,,,
baend,NOUN,110,,,
wuste,VERB,110,,,
hielt,VERB,110,,,
stechen,VERB,110,,,
existenz,NOUN,110,,,
druckfehler,NOUN,110,,,
legend,ADV,110,,,
anleiten,VERB,110,,,
schmidt,PROPN,110,Person,Schriftsteller,
formenlehre,NOUN,110,,,
ruestung,NOUN,110,,,
planen,VERB,110,,,
koern,VERB,110,,,
barnhelm,PROPN,110,Person,Literatur,
kleinod,PROPN,109,,,
beschliesen,VERB,109,,,
demut,PROPN,109,,,
untersuchen,VERB,109,,,
duerftig,ADV,109,,,
pruef,PROPN,109,,,
stoffe,NOUN,109,,,
eintritt,VERB,109,,,
bewaehrt,VERB,109,,,
pfeil,NOUN,109,,,
einuebung,NOUN,109,,,
verschiedenartig,ADV,109,,,
naturgeschichte,AUX,109,,,
verrat,NOUN,109,,,
niederdeutsch,ADV,109,Beschreibung ,Poetologie,Sprache
hoeherem,ADJ,109,Höhe ,,
offizier,NOUN,109,,,
huelfsmittel,PROPN,108,Praktik,,
etzels,NOUN,108,,,
gemuethe,NOUN,108,,,
unerwartet,ADV,108,,,
verachtung,NOUN,108,,,
lande,NOUN,108,,,
raethsel,PROPN,108,,,
muehsam,ADV,108,,,
kaufmann,NOUN,108,,,
lesung,NOUN,108,,,
erhebend,ADV,108,,,
vorstehend,ADV,108,,,
verhaeltnismaessig,ADV,108,,,
schulmaessig,ADV,108,Schule,Praktik,
hoehepunken,VERB,108,,,
gesichtskreis,NOUN,108,,,
erhebt,VERB,107,,,
beitrag,NOUN,107,,,
besonnen,ADV,107,,,
braeutigam,PROPN,107,Typ,Gender,Mask
angelegt,VERB,107,,,
geschaef,PROPN,107,,,
christi,PROPN,107,Person,Theologie,
erlaubt,VERB,107,,,
gedraengt,VERB,107,,,
truppe,NOUN,107,,,
symbolisch,ADV,107,,,
hauptteil,NOUN,107,,,
verwerflich,ADV,107,,,
daemonisch,ADV,107,,,
fruehlings,PROPN,107,Zeit,,
wiederkehrend,ADV,107,,,
befaehigung,NOUN,107,,,
frueherer,ADJ,107,Zeit ,,
pathos,NOUN,107,,,
konflikt,NOUN,107,,,
gewohnheit,NOUN,107,,,
anschlu,PROPN,107,,,
malerei,NOUN,107,,,
unverstaendlich,ADV,107,negative Bewertung,,
lernend,ADV,107,,,
jugendschrift,NOUN,107,,,
beantwortung,NOUN,106,,,
griechen,NOUN,106,,,
betragen,VERB,106,,,
vertrieben,VERB,106,,,
zusammentreffen,VERB,106,,,
schneiden,VERB,106,,,
sorgsam,ADV,106,,,
drausen,PROPN,106,,,
verbrechen,NOUN,106,,,
stirn,NOUN,106,,,
naechtlich,ADV,106,,,
bluethen,VERB,106,,,
unklar,ADV,106,,,
jahre,NOUN,106,,,
untergeordnet,VERB,106,,,
entsetzen,NOUN,106,,,
verlegen,ADV,106,,,
ebensowenig,ADV,106,,,
graefin,PROPN,106,Typ,Narrativ,
zwerg,NOUN,106,Typ,Narrativ,
verstorben,VERB,106,,,
umfast,ADV,106,,,
schulbuch,NOUN,106,Lehrmedien,,
gedruckt,VERB,106,,,
geschichtsunterricht,VERB,106,,,
gelehrtenschul,PROPN,106,,,
tertianer,NOUN,106,,,
stimme,VERB,105,,,
wiese,NOUN,105,,,
vereinzelt,ADV,105,,,
glaenzen,VERB,105,,,
stande,NOUN,105,,,
ihrig,ADV,105,,,
schweigend,ADV,105,,,
beruht,VERB,105,,,
brennen,VERB,105,,,
gegruendet,VERB,105,,,
freundin,NOUN,105,,,
grose,NOUN,105,Höhe ,,
uebertrieben,ADV,105,,,
freiligrat,NOUN,105,Person,Schriftsteller,
befolgen,VERB,105,,,
erfinden,VERB,105,,,
analytisch,ADV,105,,,
blatt,NOUN,105,,,
verborgen,VERB,105,,,
monolog,NOUN,105,,,
aufklaerung,NOUN,105,,,
zusammenfassen,VERB,105,,,
ungeheuer,PROPN,105,,,
ersparen,VERB,105,,,
abfassung,NOUN,105,,,
entdeckung,NOUN,105,,,
tyrannen,NOUN,105,,,
verirrung,NOUN,105,,,
stilistik,NOUN,105,,,
vorgetragen,VERB,105,,,
lehrt,VERB,105,,,
imstande,ADV,105,,,
stiften,VERB,104,,,
leiblich,ADV,104,,,
gewandt,VERB,104,,,
subjektiv,ADV,104,,,
epos,NOUN,104,,,
entreisen,VERB,104,,,
keimen,VERB,104,,,
versinken,VERB,104,,,
schlachten,VERB,104,,,
nachteilig,ADV,104,,,
alliteration,NOUN,104,,,
wahrnehmung,NOUN,104,,,
abends,ADV,104,,,
tischen,ADJ,104,Beschreibung,,
alte,ADJ,104,Alter,,
behaglich,ADV,104,,,
fleis,PROPN,104,,,
brausen,VERB,104,,,
link,NOUN,104,,,
saladin,PROPN,104,Person,Literatur,
aufgehen,VERB,104,,,
fahne,NOUN,104,,,
ueberblick,NOUN,104,,,
ueberwund,PROPN,104,,,
nachtigall,PROPN,104,,,
buergschaft,NOUN,104,,,
erheblich,ADV,104,,,
vilmar,PROPN,104,,,
leuchtend,ADV,103,,,
german,PROPN,103,,,
bescheidenheit,NOUN,103,,,
schwankend,ADV,103,,,
gewust,ADV,103,,,
verbreitet,VERB,103,,,
auskunft,NOUN,103,,,
spanisch,ADV,103,Nation,,
schwimmen,VERB,103,,,
bedeutungsvoll,ADV,103,,,
schlagend,ADV,103,,,
geneigt,VERB,103,,,
suesen,NOUN,103,,,
bezeugen,VERB,103,,,
hervorgeht,VERB,103,,,
huebsch,ADV,103,,,
foerderlich,ADV,103,,,
ausgedehnt,VERB,103,,,
stuttgart,PROPN,103,Ort,,
begehren,VERB,103,,,
organ,NOUN,103,,,
hinweisung,NOUN,103,,,
gymnasiast,PROPN,103,Schule,Typ,
cursu,PROPN,103,,,
ruedeger,NOUN,103,,,
hoehe,NOUN,102,,,
unterlassen,VERB,102,,,
unterthan,PROPN,102,,,
ganze,ADJ,102,Höhe ,,
vorgefuehrt,VERB,102,,,
verteilen,VERB,102,,,
vorherrschend,ADV,102,,,
glueckes,NOUN,102,,,
bedeckt,ADV,102,,,
stoerend,ADV,102,,,
goetzinger,NOUN,102,,,
em,X,102,,,
gebrochen,VERB,102,,,
trachten,VERB,102,,,
kunstvoll,ADV,102,,,
gesungen,VERB,102,,,
eingefuehrt,VERB,102,,,
durchfuehrung,NOUN,102,,,
rueckert,VERB,102,,,
namens,ADP,102,,,
ausgebildet,VERB,102,,,
hause,PROPN,102,,,
habsburg,PROPN,102,Typ,Nation,
kloster,NOUN,102,,,
herzens,NOUN,102,,,
gemahl,NOUN,102,,,
ohnehin,ADV,102,,,
altersstufe,PROPN,102,,,
ueberwiegend,ADV,102,,,
principien,NOUN,102,,,
einblick,PROPN,102,,,
schien,VERB,102,,,
ausrufen,VERB,102,,,
etzel,NOUN,102,Person,Literatur,
veraendern,VERB,101,,,
deutung,NOUN,101,,,
stuermen,VERB,101,,,
vorzeit,NOUN,101,,,
haufen,NOUN,101,,,
segnen,VERB,101,,,
classen,VERB,101,,,
gespannt,ADV,101,,,
lasse,VERB,101,,,
aufrecht,ADV,101,,,
zuversicht,NOUN,101,,,
strasen,NOUN,101,,,
wetter,NOUN,101,,,
vorsichtig,ADV,101,,,
beitraegen,NOUN,101,,,
sentenz,NOUN,101,,,
rubrik,NOUN,101,,,
fuerstlich,ADV,101,,,
tekla,PROPN,101,Person,Literatur,
vaters,NOUN,101,,,
eichen,VERB,101,,,
woerterbuch,NOUN,101,,,
beibringen,VERB,101,,,
spaeterhin,ADV,101,,,
einrichten,VERB,101,,,
bestaetigen,VERB,101,,,
gefaellig,ADV,100,,,
bluethe,PROPN,100,,,
unwuerdig,ADV,100,,,
dichtungsart,NOUN,100,,,
faerbung,NOUN,100,,,
rose,NOUN,100,,,
maler,NOUN,100,,,
nachdruecklich,ADV,100,,,
gebuehrend,ADV,100,,,
gereift,VERB,100,,,
mark,NOUN,100,,,
vollbringen,VERB,100,,,
glaubte,VERB,100,,,
vorteilhaft,ADV,100,,,
gewuenscht,VERB,100,,,
verachten,VERB,100,,,
ableiten,VERB,100,,,
rest,NOUN,100,,,
stoffes,PROPN,100,,,
schuelers,PROPN,100,Schule,Typ,
vaterlandslieben,NOUN,100,,,
handschuh,PROPN,100,,,
wirkt,VERB,99,,,
ergriffen,VERB,99,,,
hoffentlich,ADV,99,,,
besonnenheit,NOUN,99,,,
zuneigung,NOUN,99,,,
beugen,VERB,99,,,
beleuchtung,NOUN,99,,,
erkennt,VERB,99,,,
einfalt,VERB,99,,,
unwiderstehlich,ADV,99,,,
anzunehmen,VERB,99,,,
duerfe,AUX,99,,,
entwicklungsgang,ADV,99,,,
uebergeben,VERB,99,,,
regiment,NOUN,99,,,
weber,PROPN,99,,,
begierde,NOUN,99,,,
treibt,VERB,99,,,
wanderung,NOUN,99,,,
heranziehen,VERB,99,,,
vorausgesetzt,VERB,99,,,
stundenzahl,NOUN,99,,,
bereichern,VERB,99,,,
anschlus,NOUN,99,,,
werbung,NOUN,99,,,
metrum,PROPN,98,Poetologie,Lyrik,
thronen,VERB,98,,,
or,X,98,,,
zerlegen,VERB,98,,,
gipfel,NOUN,98,,,
lehre,VERB,98,,,
fangen,VERB,98,,,
besuch,NOUN,98,,,
begebenhei,NOUN,98,,,
hiernach,ADV,98,,,
anfuehren,VERB,98,,,
ausseichnen,VERB,98,,,
schulmaenner,NOUN,98,,,
ermordung,NOUN,98,,,
abgeben,VERB,98,,,
feldherr,NOUN,98,,,
erweckung,NOUN,98,,,
tassos,PROPN,98,,,
wahrnehmen,VERB,97,,,
gezeigt,VERB,97,,,
umreisen,PRON,97,,,
zerstreuen,PROPN,97,,,
arion,NOUN,97,,,
beste,ADJ,97,Höhe ,,
verwirren,VERB,97,,,
huell,NOUN,97,,,
raeumen,VERB,97,,,
mauern,PROPN,97,,,
strase,NOUN,97,,,
entsetzlich,ADV,97,,,
eindringlich,ADV,97,,,
schaefer,PROPN,97,,,
unwahrheit,NOUN,97,,,
landmann,NOUN,97,,,
ueberzeugt,VERB,97,,,
beruecksichtig,ADV,97,,,
ungestuem,ADV,97,,,
capitel,PROPN,97,Unterteilung ,Gattung,
begeistern,VERB,97,,,
befaehigen,VERB,97,,,
nimmermehr,ADV,97,,,
auszuegen,NOUN,97,,,
aeusersten,VERB,97,,,
gesammelt,VERB,97,,,
beredsamkeit,NOUN,97,,,
hartmut,PROPN,97,,,
einwirken,VERB,96,,,
formel,NOUN,96,,,
mager,ADV,96,,,
eingreifen,VERB,96,,,
wohlgefallen,VERB,96,,,
anschaulichkeit,NOUN,96,,,
gezeichnet,VERB,96,,,
ausdrueckt,VERB,96,,,
subjecen,NOUN,96,,,
duenken,VERB,96,,,
kummer,PROPN,96,,,
loest,VERB,96,,,
tropfen,VERB,96,,,
beuten,VERB,96,,,
wonach,ADV,96,,,
hoeheres,ADJ,96,Höhe ,,
manier,NOUN,96,,,
erleiden,VERB,96,,,
hoheit,NOUN,96,,,
nachhaltig,ADV,96,,,
schillers,PROPN,96,,,
syntax,VERB,96,,,
verhandlung,NOUN,96,,,
werben,VERB,96,,,
pflug,PROPN,96,,,
obertertia,PROPN,96,,,
viesseitig,ADV,95,,,
gelassen,VERB,95,,,
geistesbildung,NOUN,95,,,
bluten,VERB,95,,,
gemuethes,ADJ,95,Emotion ,,
suese,NOUN,95,,,
ahnungsvoll,ADV,95,,,
bedacht,ADV,95,,,
verse,VERB,95,,,
zweierlei,DET,95,,,
hemmen,VERB,95,,,
gehend,ADV,95,,,
wehren,VERB,95,,,
schwinden,VERB,95,,,
koemmen,NOUN,95,,,
verstecken,VERB,95,,,
unterstuetzung,NOUN,95,,,
blaettern,VERB,95,,,
beherrscht,VERB,95,,,
os,X,95,,,
volke,NOUN,95,,,
nu,X,95,,,
autoritaet,NOUN,95,,,
dreimal,ADV,95,,,
gestattet,VERB,95,,,
verfolgt,VERB,95,,,
heilung,NOUN,95,,,
erkannt,VERB,95,,,
angesichen,NOUN,95,,,
mantel,NOUN,95,,,
heutzutage,ADV,95,,,
sol,X,95,,,
fuenfte,ADJ,94,,,
entgegentreten,VERB,94,,,
gruendlichkeit,NOUN,94,,,
gewohnt,VERB,94,,,
motivirt,NOUN,94,,,
darlegen,VERB,94,,,
hauptsatz,PROPN,94,,,
arg,ADV,94,,,
staemmen,VERB,94,,,
bahnen,VERB,94,,,
mildern,VERB,94,,,
fruehzeitig,ADV,94,,,
wohltaetig,ADV,94,,,
opfern,VERB,94,,,
zweig,NOUN,94,,,
dasjenige,PRON,94,,,
angenommen,VERB,94,,,
herrscht,VERB,94,,,
bruchstuecken,NOUN,94,,,
denkbar,ADV,94,,,
wehen,VERB,94,,,
apfel,NOUN,94,,,
bekaempfen,VERB,94,,,
beschaeftig,ADV,94,,,
deklamator,NOUN,94,,,
verlaufen,VERB,94,,,
buttler,PROPN,94,,,
obersekunda,NOUN,94,,,
fehlerhaft,ADV,93,,,
pedantisch,ADV,93,,,
nuechtern,ADV,93,,,
altar,NOUN,93,,,
hinstellen,VERB,93,,,
besinnen,VERB,93,,,
gluecken,VERB,93,,,
besingen,VERB,93,,,
anhalten,VERB,93,,,
dauern,PROPN,93,,,
kuehlen,ADJ,93,,,
ansto,PROPN,93,,,
bewahrt,VERB,93,,,
lauschen,VERB,93,,,
hoere,VERB,93,,,
angehoerig,ADV,93,,,
laengern,ADV,93,,,
englaend,PROPN,93,,,
kriegerisch,ADV,93,,,
stumpf,ADV,93,,,
unabhaengig,ADV,93,,,
diesmal,ADV,93,,,
satzbau,NOUN,93,,,
liebt,VERB,93,,,
oheim,PROPN,93,,,
religionsunterricht,NOUN,93,,,
bezweifeln,VERB,93,,,
rechtfertigung,NOUN,93,,,
fertigen,VERB,93,,,
begriffen,VERB,93,,,
rechtschreibung,NOUN,93,,,
vorlegen,VERB,93,,,
hingewiesen,VERB,93,,,
hettel,NOUN,93,,,
kluft,NOUN,92,,,
ankommen,VERB,92,,,
hinzufuegen,VERB,92,,,
zustimmung,NOUN,92,,,
ruehrung,PROPN,92,,,
wallen,VERB,92,,,
jambisch,ADV,92,,,
herodot,NOUN,92,Person,Schriftsteller,Historisch 
geraet,VERB,92,,,
he,X,92,,,
maehrchen,NOUN,92,,,
empfindungen,NOUN,92,,,
aufgefuehrt,VERB,92,,,
schauspieler,NOUN,92,,,
christus,PROPN,92,,,
erwacht,VERB,92,,,
liebling,X,92,,,
erschien,VERB,92,,,
gervinu,NOUN,92,,,
vorkommt,VERB,92,,,
aufrichtig,ADV,92,,,
rechenschaft,NOUN,92,,,
aufbau,NOUN,92,,,
einfuehren,VERB,92,,,
veranschaulichung,NOUN,92,,,
erfordernis,PROPN,92,,,
praet,NOUN,92,,,
sowol,NOUN,92,,,
rudenz,NOUN,92,,,
dionys,PROPN,92,,,
sinnlichkeit,NOUN,91,,,
verwundern,VERB,91,,,
spiegeln,VERB,91,,,
lehnen,VERB,91,,,
desgleichen,ADV,91,,,
stetig,ADV,91,,,
pruefen,VERB,91,,,
lebenseite,VERB,91,,,
ausgedrueckt,VERB,91,,,
rosen,PROPN,91,,,
schande,NOUN,91,,,
sprung,NOUN,91,,,
festlich,ADV,91,,,
entfernen,VERB,91,,,
kleidung,NOUN,91,,,
unbegreiflich,ADV,91,,,
sonderbar,ADV,91,,,
masstab,NOUN,91,,,
buches,NOUN,91,Medium,,
maessig,ADV,91,,,
versichern,VERB,91,,,
unterrichtsgegenstand,ADV,91,,,
begruend,NOUN,91,,,
unermuedlich,ADV,90,,,
beschreibend,ADV,90,,,
harren,VERB,90,,,
last,X,90,,,
fremdling,X,90,,,
klippe,NOUN,90,,,
taten,VERB,90,,,
oeffnen,VERB,90,,,
apollo,PROPN,90,,,
vokal,ADV,90,,,
tiere,NOUN,90,,,
erschoepfen,VERB,90,,,
ueberraschend,ADV,90,,,
roemern,NOUN,90,,,
viehoff,NOUN,90,Person,Didaktik ,
suchte,VERB,90,,,
begraben,VERB,90,,,
idyllisch,ADV,90,,,
erschrecken,VERB,90,,,
gruene,ADJ,90,Narrativ,Farbe,
verpflichten,VERB,90,,,
selbstaendigkeit,NOUN,90,,,
ergibt,VERB,90,,,
fuehrung,NOUN,90,,,
ausfuehrlichkeit,NOUN,90,,,
benennung,NOUN,90,,,
abreisen,VERB,90,,,
tiersch,ADV,90,,,
beispiele,NOUN,90,,,
naturgemae,PROPN,90,,,
abschluss,NOUN,90,,,
gefeiert,VERB,89,,,
wortes,NOUN,89,Sprache ,,
vorfuehren,VERB,89,,,
fuehre,VERB,89,,,
charaktere,NOUN,89,,,
heldin,PROPN,89,,,
heilen,VERB,89,,,
grundgedanke,NOUN,89,,,
begonnen,VERB,89,,,
aufschwung,NOUN,89,,,
adjektiv,ADV,89,,,
schmach,NOUN,89,,,
endung,NOUN,89,,,
lesend,ADV,89,Praktik,Lesen,
skizze,NOUN,89,,,
klughei,NOUN,89,,,
herde,NOUN,89,,,
nochmas,PROPN,89,,,
verknuepfung,NOUN,89,,,
unpassend,ADV,89,,,
entsagen,VERB,89,,,
taeuschung,NOUN,89,,,
meiden,VERB,89,,,
verletzt,VERB,89,,,
abschnitte,NOUN,89,,,
heldensagen,VERB,89,,,
bestreiten,VERB,89,,,
komma,NOUN,89,,,
redekunst,PROPN,89,Poetologie,Rhetorik,
vorliegt,VERB,89,,,
sinden,VERB,89,,,
sprichwort,NOUN,89,,,
vermittelung,NOUN,88,,,
gewoehnung,NOUN,88,,,
vorziehen,VERB,88,,,
schlange,NOUN,88,,,
staunen,VERB,88,,,
elegisch,ADV,88,,,
verehren,VERB,88,,,
mauer,PROPN,88,,,
flach,ADV,88,,,
ent,X,88,,,
erbarmen,VERB,88,,,
verba,X,88,,,
werdend,AUX,88,,,
sachen,NOUN,88,,,
schwierigkeiten,NOUN,88,,,
bildungsstufe,NOUN,88,,,
ersatz,NOUN,88,,,
genial,ADV,88,,,
verwechseln,VERB,88,,,
groestenteils,ADV,88,,,
einschlagen,VERB,88,,,
frankfurt,PROPN,88,,,
bekenntnis,PROPN,88,,,
ideen,NOUN,88,,,
angesehen,VERB,88,,,
foermlich,ADV,88,,,
lehrgegenstaend,PROPN,88,,,
feststellen,VERB,88,,,
einflussen,VERB,88,,,
januar,NOUN,88,,,
stauffach,NOUN,88,,,
leichter,ADV,87,,,
steigend,ADV,87,,,
breiten,ADJ,87,Höhe ,,
gestaltet,VERB,87,,,
energie,NOUN,87,,,
sieger,NOUN,87,,,
hallen,VERB,87,,,
symbol,NOUN,87,,,
hervorzuheben,VERB,87,,,
spielend,ADV,87,,,
linden,VERB,87,,,
verlies,VERB,87,,,
mode,NOUN,87,,,
einwenden,VERB,87,,,
dichtern,VERB,87,,,
verein,NOUN,87,,,
heiligtum,NOUN,87,,,
besorgt,ADV,87,,,
saechsisch,ADV,87,,,
repraesentant,PROPN,87,,,
beruehrung,NOUN,87,,,
humoristisch,ADV,87,,,
genussen,VERB,87,,,
edelstein,PROPN,87,,,
stofflich,ADV,87,,,
nachweis,NOUN,87,,,
schreibt,VERB,87,,,
ansprechend,ADV,87,,,
hauses,NOUN,87,,,
lessingsch,ADV,87,Beschreibung,Poetologie,Person 
tiefe,ADJ,86,Höhe ,,
empfaenglichkeit,NOUN,86,,,
katze,NOUN,86,,,
retter,PROPN,86,,,
protestantisch,ADV,86,Theologie,,
erschliesen,NOUN,86,,,
herkules,PROPN,86,,,
laendern,NOUN,86,,,
verdraengen,VERB,86,,,
schmuecken,VERB,86,,,
hauptgedanke,VERB,86,,,
franken,PROPN,86,,,
gleichheit,NOUN,86,,,
versuchung,NOUN,86,,,
ersehen,VERB,86,,,
empfehlung,NOUN,86,,,
hauptinhalt,PROPN,86,,,
inhalts,PROPN,86,,,
lohnen,VERB,86,,,
aussetzen,VERB,86,,,
angabe,NOUN,86,,,
dienend,ADV,86,,,
belebung,NOUN,86,,,
auffordern,VERB,86,,,
paragraph,PROPN,86,,,
jubel,NOUN,86,,,
dramen,VERB,86,,,
hinzuweisen,VERB,86,,,
scherer,NOUN,86,,,
begabung,NOUN,86,,,
bertha,VERB,86,,,
verfuegung,NOUN,86,,,
mutig,ADV,85,,,
bezahlen,VERB,85,,,
gewishei,NOUN,85,,,
entlehnt,VERB,85,,,
knieen,PROPN,85,,,
stube,NOUN,85,,,
horchen,VERB,85,,,
elegia,NOUN,85,,,
suedlich,ADV,85,,,
schleichen,VERB,85,,,
hinueber,ADV,85,,,
nebensatz,PROPN,85,,,
dialektisch,ADV,85,,,
tauchen,VERB,85,,,
mitzuteilen,VERB,85,,,
duerren,VERB,85,Tiefe,,
triumph,PROPN,85,,,
schlummern,VERB,85,,,
behagen,VERB,85,,,
ungern,ADV,85,,,
gerettet,VERB,85,,,
beschraenktheit,NOUN,85,,,
einsehen,VERB,85,,,
abfall,NOUN,85,,,
naturwissenschaft,NOUN,85,Wissenschaft,,
verschlingen,VERB,85,,,
plural,ADV,85,,,
beibehalten,VERB,85,,,
beleuchten,VERB,85,,,
interpunktion,NOUN,85,,,
aufgefuehren,VERB,85,,,
ehrgeiz,PROPN,85,,,
niedern,PRON,85,,,
fruehest,ADV,85,,,
vermittelt,VERB,85,,,
galotti,NOUN,85,,,
plaene,NOUN,85,,,
eigenart,X,85,,,
schus,NOUN,85,,,
à,X,85,,,
ehrwuerdig,ADV,84,,,
widerlegen,VERB,84,,,
spannen,VERB,84,,,
allmaehlig,ADV,84,,,
befindet,VERB,84,,,
erlaeuternd,ADV,84,Methode,,
haften,VERB,84,,,
armen,NOUN,84,,,
scheren,VERB,84,,,
gluecks,PROPN,84,,,
sprach,VERB,84,,,
handel,NOUN,84,,,
ausdrucks,NOUN,84,,,
wiederkehr,ADV,84,,,
gedaechtnissen,VERB,84,,,
genuegt,VERB,84,,,
sa,X,84,,,
spies,PROPN,84,,,
beilegen,VERB,84,,,
philologe,NOUN,84,,,
schichten,NOUN,84,,,
erstreben,VERB,84,,,
rahmen,NOUN,84,,,
technisch,ADV,84,,,
tells,ADV,84,,,
eigenartig,ADV,84,,,
entschluss,NOUN,84,,,
volkspoesie,NOUN,83,,,
dankbarkeit,NOUN,83,,,
feinheit,NOUN,83,,,
heitern,VERB,83,,,
vaeterlich,ADV,83,Gender,Mask,
gerueckt,VERB,83,,,
flammen,NOUN,83,,,
volksmaessig,ADV,83,,,
erscheinungen,NOUN,83,,,
lenau,NOUN,83,,,
grauen,NOUN,83,,,
erhellen,VERB,83,,,
geschwister,X,83,,,
correct,PROPN,83,,,
spanien,PROPN,83,,,
spenden,VERB,83,,,
zierde,NOUN,83,,,
refrain,NOUN,83,,,
